UserCardBIN,Channel,rows,approved_rows,observed_approval_rate,observed_approval_relative,segment_1_rows,segment_2_rows,segment_3_rows,segment_4_rows,segment_1_weight,segment_2_weight,segment_3_weight,segment_4_weight,segment_1_approval_relative,segment_2_approval_relative,segment_3_approval_relative,segment_4_approval_relative,segment_1_weighted_approval_relative,segment_2_weighted_approval_relative,segment_3_weighted_approval_relative,segment_4_weighted_approval_relative,expected_approval_relative,approval_relative_gap,approval_relative_index,fraud_rows,observed_fraud_rate,observed_fraud_relative,expected_fraud_relative,fraud_relative_gap,fraud_relative_index,is_concern,severity_score,bin_y,channel_y,edge_width,edge_opacity
505670,SILVER10,490,306,0.6244897959183674,1.0092454348984925,308,182,0,0,0.6285714285714286,0.3714285714285714,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.7211587857433728,0.370062654960597,0.0,0.0,1.0912214407039698,-0.0819760058054772,0.9248768373240608,12,0.0244897959183673,2.0727151124446133,0.700677578452152,1.372037533992461,2.9581581831452244,True,1.4540135397979383,81,99,1.8523225241016652,0.22950532370849602
426674,PEACH9,474,267,0.5632911392405063,0.9103415532374298,312,162,0,0,0.6582278481012658,0.3417721518987341,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.7551835385805169,0.34051529594719,0.0,0.0,1.095698834527707,-0.1853572812902771,0.8308319079574689,6,0.0126582278481012,1.0713400897656755,0.6903783042143447,0.3809617855513311,1.5518159873011483,True,0.5663190668416082,29,40,1.8172655565293603,0.1987404203769768
482802,SKYDOOR18,470,217,0.4617021276595744,0.7461623355079733,82,388,0,0,0.1744680851063829,0.825531914893617,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.2001668970100077,0.8224960481775626,0.0,0.0,1.0226629451875704,-0.2765006096795971,0.7296268423719184,5,0.0106382978723404,0.9003815648030679,0.8583815407240054,0.0420000240790624,1.0489293188243975,True,0.3185006337586595,94,103,1.8085013146362838,0.19015175572958462
413027,BEST45,466,230,0.4935622317596566,0.7976518311387424,9,138,157,162,0.01931330472103,0.296137339055794,0.3369098712446352,0.3476394849785407,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.0221581171975382,0.2950483036414136,0.2824689213832962,0.232899863121608,0.8325752053438562,-0.0349233742051138,0.9580537902390568,12,0.0257510729613733,2.1794643886220184,1.4937596883615798,0.6857047002604386,1.4590461943798665,True,0.7206280744655524,64,79,1.7997370727432076,0.20408832086229037
406085,BEST45,463,186,0.4017278617710583,0.6492372064586499,32,237,100,94,0.0691144708423326,0.5118790496760259,0.2159827213822894,0.203023758099352,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.079294898884015,0.5099966311510471,0.1810822761615826,0.1360150601842375,0.9063888663808825,-0.2571516599222324,0.7162899176497913,13,0.0280777537796976,2.376385037126024,1.24952609081472,1.1268589463113037,1.9018290651110497,True,1.384010606233536,57,79,1.7931638913234007,0.22707922604804845
403774,SKYDOOR28,462,167,0.3614718614718614,0.5841790024739244,50,98,148,166,0.1082251082251082,0.2121212121212121,0.3203463203463203,0.3593073593073593,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.1241664576004429,0.2113411432758654,0.2685818591276254,0.2407167149221729,0.8448061749261068,-0.2606271724521823,0.6914947118195734,8,0.0173160173160173,1.465556140112353,1.4607109825920963,0.0048451575202566,1.0033169857541966,True,0.2654723299724389,56,89,1.7909728308501314,0.18831394926630415
400889,SKYDOOR28,446,252,0.5650224215246636,0.9131394992618912,98,170,92,86,0.2197309417040358,0.3811659192825112,0.2062780269058296,0.1928251121076233,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.25209688494698,0.3797641940351073,0.1729457541564748,0.1291825127949615,0.9339893459335238,-0.0208498466716327,0.9776765690503748,28,0.0627802690582959,5.313462507985817,1.180299219562629,4.133163288423188,4.501792782642669,True,4.154013135094821,69,89,1.7559158632778264,0.3230794407893578
414708,PEACH6,445,224,0.503370786516854,0.8135035538992329,188,84,116,57,0.4224719101123595,0.1887640449438202,0.2606741573033708,0.1280898876404494,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.4847012063525427,0.1880698713196465,0.2185520649008153,0.0858133744518817,0.9771365170248864,-0.1636329631256534,0.8325382786594947,12,0.0269662921348314,2.282315517073844,1.0927532574808827,1.1895622595929611,2.0885918220324062,True,1.3531952227186146,37,48,1.7537248028045573,0.22601125466392688
463143,SKYDOOR28,438,195,0.4452054794520548,0.7195019048598126,54,173,105,106,0.1232876712328767,0.3949771689497717,0.2397260273972602,0.2420091324200913,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.1414477070418197,0.3935246532817729,0.2009889236437292,0.1621331760352183,0.8980944600025402,-0.1785925551427276,0.8011427938858208,9,0.0205479452054794,1.7390931594141448,1.2849990346411235,0.454094124773021,1.3533809073248375,True,0.6326866799157487,70,89,1.738387379491674,0.2010405284240279
522833,SKYDOOR52,438,215,0.4908675799086758,0.7932969720249216,27,217,108,86,0.0616438356164383,0.4954337899543379,0.2465753424657534,0.1963470319634703,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.0707238535209098,0.4936118483360967,0.2067314643192644,0.1315420107455544,0.9026091769218254,-0.1093122048969038,0.8788930938308294,9,0.0205479452054794,1.7390931594141448,1.2697926417925556,0.4693005176215892,1.3695883108592295,True,0.5786127225184929,43,67,1.738387379491674,0.19916648265404696
