UserCardBIN,Channel,rows,approved_rows,observed_approval_rate,observed_approval_relative,segment_1_rows,segment_2_rows,segment_3_rows,segment_4_rows,segment_1_weight,segment_2_weight,segment_3_weight,segment_4_weight,segment_1_approval_relative,segment_2_approval_relative,segment_3_approval_relative,segment_4_approval_relative,segment_1_weighted_approval_relative,segment_2_weighted_approval_relative,segment_3_weighted_approval_relative,segment_4_weighted_approval_relative,expected_approval_relative,approval_relative_gap,approval_relative_index,fraud_rows,observed_fraud_rate,overall_fraud_rate_45d,observed_fraud_relative,expected_fraud_relative,fraud_relative_gap,fraud_relative_index,cluster_label,cluster_role
403153,SILVER9,3858,2887,0.748315189217211,1.2093611353121214,2459,1399,0,0,0.6373768792120269,0.362623120787973,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.7312612622532091,0.3612895860777931,0.0,0.0,1.0925508483310022,0.1168102869811191,1.1069151949857166,0,0.0,0.0118153217349216,0.0,0.6976195642895267,-0.6976195642895267,0.0,0,good_cluster
400885,SKYDOOR18,3801,2073,0.5453827940015785,0.8813996621175041,712,3089,0,0,0.1873191265456459,0.8126808734543541,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.2149108720279932,0.8096922660244258,0.0,0.0,1.024603138052419,-0.1432034759349149,0.8602351772930169,1,0.0002630886608787,0.0118153217349216,0.0222667369354086,0.8539185474792803,-0.8316518105438716,0.0260759495166592,0,good_cluster
447217,BEST45,3661,1153,0.3149412728762633,0.508980361230816,32,701,1098,1830,0.0087407812073204,0.1914777383228626,0.2999180551761813,0.4998634252936356,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.0100282813939631,0.1907735851797165,0.2514545781517848,0.3348817621725915,0.7871382068980559,-0.2781578456672399,0.6466213388835479,11,0.0030046435400163,0.0118153217349216,0.2543006113101262,1.6084761725291092,-1.354175561218983,0.1581003285303712,1,other_cluster
508719,SKYDOOR29,3494,1850,0.529479107040641,0.8556975232382341,546,1603,653,692,0.1562678878076702,0.4587864911276474,0.18689181453921,0.1980538065254722,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.1792858458078245,0.4570993187566443,0.1566921416497331,0.1326854584235253,0.9257627646377272,-0.0700652413994931,0.9243162027294204,35,0.0100171722953634,0.0118153217349216,0.847812063022923,1.19205695096867,-0.344244887945747,0.711217750405287,0,good_cluster
400885,SKYDOOR51,3434,998,0.2906231799650553,0.469679600167168,115,718,1133,1468,0.0334886429819452,0.2090856144437973,0.3299359347699476,0.4274898078043098,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.038421455400766,0.2083167089099906,0.2766218967576205,0.286395309007123,0.8097553700755002,-0.3400757699083322,0.5800265333509006,5,0.0014560279557367,0.0118153217349216,0.1232321885432271,1.556758792961419,-1.433526604418192,0.0791594620183919,1,other_cluster
448223,SKYDOOR28,3295,2569,0.7796661608497724,1.2600278158673484,668,991,897,739,0.202731411229135,0.3007587253414264,0.2722306525037936,0.2242792109256449,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.2325933564723417,0.2996526949295741,0.2282411568890533,0.150255076832913,0.9107422851238824,0.349285530743466,1.3835174191960955,90,0.0273141122913505,0.0118153217349216,2.3117535776127327,1.266415982005132,1.0453375956076008,1.8254298828039937,0,good_cluster
414730,SKYDOOR18,3189,2482,0.7783004076513014,1.2578206057739827,1090,2099,0,0,0.3417999372844151,0.6582000627155848,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.3921464077668928,0.6557795534332022,0.0,0.0,1.047925961200095,0.2098946445738876,1.2002952998067862,65,0.0203825650674192,0.0118153217349216,1.7250960680297098,0.8002694468966342,0.9248266211330756,2.155644045539239,0,good_cluster
504371,DRIVE712,3137,1707,0.5441504622250558,0.8794080759813258,2636,501,0,0,0.8402932738284986,0.1597067261715014,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.9640668498084966,0.1591194098902447,0.0,0.0,1.1231862596987412,-0.2437781837174154,0.7829583636619619,3,0.0009563277016257,0.0118153217349216,0.0809396242507061,0.6271494391485085,-0.5462098148978024,0.1290595497631302,0,good_cluster
483306,DRIVE779,3119,2554,0.8188521962167361,1.3233568367166315,1791,816,342,170,0.5742225072138506,0.2616223148445014,0.1096505290157101,0.0545046489259378,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.658804373259543,0.2606602073069438,0.0919322029531323,0.0365151998632313,1.0479119833828503,0.2754448533337812,1.2628511341616642,60,0.0192369349150368,0.0118153217349216,1.6281346667166727,0.85494185149296,0.7731928152237127,1.904380589011415,0,good_cluster
423213,SKYDOOR18,3029,1663,0.5490260812149225,0.8872876221964741,501,2528,0,0,0.1654011224826675,0.8345988775173324,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.1897643883071227,0.8315296673416874,0.0,0.0,1.0212940556488102,-0.1340064334523361,0.8687876104720846,0,0.0,0.0118153217349216,0.0,0.8615303744688085,-0.8615303744688085,0.0,0,good_cluster
498493,BEST45,3003,1273,0.4239094239094239,0.6850850945640772,62,853,889,1199,0.0206460206460206,0.284049284049284,0.296037296037296,0.3992673992673993,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.0236871396037768,0.283004702063286,0.2482009072395623,0.2674878046262144,0.8223805535328397,-0.1372954589687625,0.8330511849058698,9,0.0029970029970029,0.0118153217349216,0.253653947327138,1.5089166910536769,-1.255262743726539,0.1681033478064394,1,other_cluster
403153,DRIVE738,2923,2283,0.7810468696544646,1.2622591958949605,1676,1247,0,0,0.5733835100923709,0.4266164899076291,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.6578417934828205,0.4250476216678138,0.0,0.0,1.0828894151506343,0.1793697807443262,1.1656399797013208,10,0.0034211426616489,0.0118153217349216,0.2895513756123448,0.7198435976830881,-0.4302922220707433,0.4022420655602192,0,good_cluster
529683,SKYDOOR19,2831,2440,0.861886259272342,1.3929047011779456,1006,1825,0,0,0.3553514659131049,0.644648534086895,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.4076940503841263,0.6422778601094513,0.0,0.0,1.0499719104935776,0.342932790684368,1.3266113952735743,32,0.0113034263511126,0.0118153217349216,0.9566752903312004,0.7955631839053127,0.1611121064258877,1.2025132757338142,0,good_cluster
434759,SKYDOOR18,2806,2052,0.7312900926585887,1.1818466729577333,571,2235,0,0,0.2034925160370634,0.7965074839629366,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.2334665705481971,0.7935783536458333,0.0,0.0,1.0270449241940305,0.1548017487637027,1.1507253919639229,40,0.0142551674982181,0.0118153217349216,1.2064984617460923,0.8483017475969011,0.3581967141491912,1.4222515339192727,0,good_cluster
403153,DRIVE751,2784,2130,0.7650862068965517,1.236464977748146,1586,1198,0,0,0.569683908045977,0.430316091954023,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.65359724720178,0.4287336185482381,0.0,0.0,1.082330865750018,0.1541341119981278,1.1424094210704396,3,0.0010775862068965,0.0118153217349216,0.0912024429865176,0.7211284195412435,-0.6299259765547258,0.1264718467822103,0,good_cluster
403153,DRIVE725,2779,2163,0.7783375314861462,1.2578806020478817,1666,1113,0,0,0.5994962216624685,0.4005037783375315,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.6878008570233909,0.3990309387436005,0.0,0.0,1.0868317957669915,0.1710488062808901,1.1573829611418194,8,0.0028787333573227,0.0118153217349216,0.2436440938222047,0.7107750053912028,-0.467130911568998,0.3427865245319167,0,good_cluster
