entity_value,rows,approved_rows,share_pct,observed_rate_pct,rate_index
403153,159466,109613,9.004159171011604,68.73753652816275,1.1108755563443187
504371,77817,45440,4.393893709070335,58.393410180294794,0.9437028921497602
429534,52852,40826,2.9842588420497496,77.24589419511088,1.248380143128207
434246,41756,28836,2.357729361398421,69.05833892135263,1.1160600822236448
507799,34672,22065,1.957735233700691,63.63924780802953,1.0284815020263913
423213,32336,17802,1.8258342904056744,55.053191489361694,0.8897212180308205
414710,32171,21952,1.816517656996566,68.23536725622455,1.1027599386262643
400012,32108,23679,1.8129603969676333,73.74797558240937,1.191849861695443
400885,31093,17072,1.7556489853903894,54.90624899495064,0.887346462788281
426674,30818,20036,1.7401212630418752,65.01395288467778,1.0506982753348921
481572,28902,22227,1.631935386606408,76.90471247664522,1.242866264533507
483306,26900,19857,1.5188935679092233,73.817843866171,1.1929790113931882
473692,25687,17877,1.4504021962410492,69.59551524117258,1.1247414530331805
440383,24376,16360,1.3763773089723133,67.11519527404005,1.0846567051273348
505670,21945,13634,1.2391122434114463,62.128047391205286,1.004058811185564
447217,19596,9487,1.1064772623326817,48.41294141661564,0.7824073417064207
434248,18365,12936,1.036969530656241,70.43833378709502,1.1383623444469324
486198,18200,10000,1.0276528972471324,54.94505494505495,0.8879736103933444
498493,18167,9614,1.0257895705653106,52.920129905873296,0.8552485544330566
532537,16988,8677,0.9592179900238619,51.07723098657876,0.8254652443864581
434759,16764,11494,0.9465699543654357,68.5635886423288,1.108064363738201
440056,16256,10810,0.9178860163543618,66.49852362204724,1.0746906007382342
532412,14439,9520,0.8152901199643595,65.93254380497264,1.0655437331615236
414708,13790,8945,0.7786446952218657,64.86584481508339,1.0483046830922849
414730,13462,9366,0.7601243572934558,69.57361461892735,1.1243875144553703
508719,12663,6391,0.7150092658154087,50.469872857932565,0.8156496569630761
482811,12285,6093,0.6936657056418144,49.5970695970696,0.8015441789817256
442746,12188,8672,0.6881886544861566,71.15195274040039,1.149895225778025
444786,11754,5449,0.6636830853979558,46.358686404628216,0.7492082805445524
420757,11418,7357,0.6447110319103164,64.43335084953581,1.0413150963415816
529683,10915,8344,0.616309416123761,76.44525881814018,1.235440978957596
461036,9917,7188,0.5599579001098799,72.48159725723505,1.1713837699852168
434247,9886,6782,0.5582075023178655,68.6020635241756,1.108686160909523
517509,9723,7316,0.5490037977985642,75.24426617299189,1.2160315930495351
448223,9376,6812,0.5294106354169843,72.65358361774744,1.1741632621458
502224,8889,5712,0.501912450748888,64.25919676004051,1.0385005712534083
473693,8808,6487,0.49733883071168916,73.64895549500454,1.1902495862092821
435536,8483,4955,0.47898788611799037,58.41093952611105,0.94398618600592
483302,7980,5691,0.45058627033143495,71.3157894736842,1.1525430108373824
457421,7746,5673,0.4373735902239719,73.23780015491866,1.1836048555390943
414699,7003,4757,0.3954205076605312,67.92803084392403,1.0977930380760923
534311,6898,3325,0.389491740945644,48.20237750072485,0.7790043930552804
438847,6821,4253,0.38514397868805994,62.35156135464008,1.0076710471053023
411763,6618,4920,0.37368169637261117,74.3427017225748,1.2014613020408225
436608,6446,4119,0.3639698118491767,63.900093080980454,1.0326970537081195
486786,6328,4263,0.35730700735054144,67.36725663716814,1.0887302989909016
515357,6213,3787,0.3508135961866172,60.95284081764043,0.9850661570671918
427072,6059,4475,0.3421180716714492,73.85707212411289,1.1936129839657688
421773,5873,2477,0.33161568491936316,42.176059935297125,0.681612353474996
534341,5833,2395,0.3293571071232156,41.05948911366364,0.6635673187628234
410029,5698,3676,0.32173440706121764,64.51386451386452,1.0426162873090208
542427,5650,3597,0.31902411370584055,63.66371681415929,1.0288769485636184
521254,5476,3891,0.30919930029259873,71.05551497443389,1.1483366834977566
470783,5355,2678,0.30236710245925247,50.0093370681606,0.8082068829342194
511261,5060,3267,0.2857100912126643,64.56521739130436,1.0434462073087358
413027,4981,3353,0.28124940006527294,67.31580004015258,1.087898702766707
406085,4695,2091,0.26510056882281796,44.53674121405751,0.7197636062162128
507540,4599,3196,0.25967998211206383,69.4933681235051,1.123090641236611
487907,4498,2440,0.2539770731767913,54.2463317029791,0.8766814604345851
532426,4471,2519,0.25245253316439176,56.34086334153433,0.9105314369798968
446532,4435,3050,0.25041981314785894,68.77113866967306,1.1114186045757508
482802,4356,1797,0.24595912200046752,41.2534435261708,0.6667018392414712
522833,4061,2085,0.2293021107538794,51.34203398177789,0.829744757291215
438844,4008,2759,0.2263094951739839,68.8373253493014,1.1124882554283761
431493,3986,1937,0.22506727738610274,48.59508278976418,0.7853509502418647
403774,3929,1846,0.2218488040265925,46.9839653855943,0.7593134890075661
508935,3792,2631,0.21411317507478717,69.38291139240506,1.1213055367826208
443254,3683,2544,0.20795855058028512,69.07412435514526,1.1163151925088286
424621,3679,2393,0.20773269280067036,65.04484914378908,1.051197593476955
442732,3675,2459,0.2075068350210556,66.91156462585035,1.0813658058454874
446530,3633,2530,0.20513532833510068,69.63941646022572,1.1254509458896764
483303,3609,2511,0.20378018165741213,69.57605985037407,1.1244270321334973
442047,3560,2545,0.2010134238571314,71.48876404494382,1.1553384735901495
446603,3535,1248,0.1996018127345392,35.3041018387553,0.5705538160404601
517513,3533,2720,0.19948888384473182,76.98839513161619,1.244218669938073
530379,3515,2253,0.1984725238364654,64.09672830725462,1.035874899138974
475823,3485,2459,0.19677859048935478,70.55954088952655,1.1403211869389285
442745,3403,2574,0.1921485060072523,75.63914193358801,1.222413227486774
418992,3341,1917,0.1886477104232236,57.3780305297815,0.927293220067571
443035,3314,2297,0.18712317041082402,69.31200965600482,1.1201596853330693
490060,3279,2297,0.1851469148391949,70.0518450747179,1.132116254099967
511847,3245,1481,0.1832271237124695,45.63944530046225,0.7375845389603786
411764,3170,2493,0.17899229034469286,78.64353312302839,1.2709675531524625
400334,3085,1899,0.17419281252787933,61.55591572123177,0.9948125227777209
466339,3053,1356,0.1723859502909613,44.41532918440878,0.7178014518709278
476960,3022,1424,0.17063555249894694,47.12111184645929,0.7615299293792926
536310,3010,1089,0.1699579791601027,36.179401993355484,0.584699646620399
446606,2994,1437,0.16905454804164366,47.99599198396793,0.7756689720127352
411760,2991,2301,0.1688851547069326,76.9307923771314,1.243287744927267
413321,2870,361,0.16205295687358628,12.578397212543555,0.2032809831012666
521252,2854,2171,0.16114952575512725,76.06867554309741,1.2293549715691627
339272,2808,1331,0.15855216128955757,47.4002849002849,0.7660416785217398
523242,2808,425,0.15855216128955757,15.135327635327636,0.24460384175187033
507794,2736,1158,0.154486721256492,42.32456140350877,0.6840123034797503
478190,2734,1863,0.15437379236668464,68.14191660570592,1.1012496714763338
536207,2730,2112,0.15414793458706988,77.36263736263737,1.250266843433829
535952,2692,1745,0.1520022856807297,64.82169390787519,1.047591154995625
410871,2654,1509,0.14985663677438954,56.85757347400151,0.9188820512856343
481573,2637,2187,0.14889674121102683,82.93515358361775,1.3403249451623225
330219,2629,1088,0.14844502565179732,41.38455686572841,0.6688207776175294
524342,2573,143,0.14528301673719077,5.557714729887291,0.08981889305906406
446611,2449,1642,0.13828142556913336,67.04777460187832,1.083567111573657
474466,2326,1801,0.13133629884597967,77.42906276870163,1.251340352372963
470122,2284,1804,0.12896479216002477,78.98423817863399,1.27647372834162
539423,2275,1194,0.12845661215589155,52.48351648351648,0.8481923926477225
536610,2267,1530,0.12800489659666206,67.49007498897221,1.0907151810768887
475045,2257,1674,0.12744025214762517,74.16925121843154,1.1986581476797493
424022,2252,1474,0.1271579299231067,65.45293072824157,1.057792648814395
414388,2222,290,0.12546399657599605,13.051305130513052,0.21092370457498075
443034,2185,1307,0.12337481211455957,59.816933638443935,0.9667086251657043
534921,2147,1576,0.12122916320821941,73.40475081509082,1.1863029651436598
474462,2144,1728,0.12105976987350836,80.59701492537313,1.302538006409819
516213,2135,1267,0.12055158986937514,59.34426229508196,0.9590697270025426
330548,2047,1247,0.11558271871785057,60.91841719589644,0.9845098327953644
414724,2046,1433,0.11552625427294688,70.03910068426198,1.1319102904801888
505936,2038,701,0.11507453871371735,34.39646712463199,0.5558854227733251
539800,2037,81,0.11501807426881366,3.9764359351988214,0.06426365716454925
483304,2022,1464,0.11417110759525834,72.40356083086054,1.1701226139569034
519574,2013,330,0.11366292759112515,16.39344262295082,0.2649363886747355
500398,1990,510,0.1123642453583403,25.628140703517587,0.4141794498327147
511301,1988,1082,0.11225131646853292,54.42655935613681,0.8795941411121676
413679,1958,1166,0.11055738312142227,59.55056179775281,0.9624037579611461
453496,1935,1485,0.10925870088863744,76.74418604651163,1.240271977679634
443047,1927,1089,0.10880698532940791,56.512714063310845,0.9133087370666324
400889,1919,1096,0.10835526977017841,57.11307972902553,0.9230113184595163
510705,1912,1306,0.1079600186558526,68.30543933054393,1.103892381807609
428814,1876,1144,0.1059272986393198,60.98081023454158,0.9855181741619267
443031,1862,1220,0.10513679641066817,65.52094522019334,1.058891839160785
406022,1861,1335,0.10508033196576448,71.73562600752284,1.1593280393190268
406032,1790,1266,0.1010713563776026,70.72625698324022,1.1430155056868785
432729,1782,1489,0.10061964081837307,83.55780022446689,1.3503876120615912
542336,1751,1034,0.09886924302635873,59.051970302684175,0.9543459611233733
443037,1741,1206,0.09830459857732184,69.27053417576106,1.119489395131855
407983,1654,833,0.09339219187070093,50.36275695284159,0.8139185439981461
479203,1654,1184,0.09339219187070093,71.58403869407496,1.156878218600006
548152,1631,891,0.0920935096379161,54.62906192519926,0.8828668093721981
507273,1628,975,0.09192411630320503,59.88943488943489,0.9678803265620329
422958,1606,1149,0.09068189851532388,71.5442092154421,1.1562345296278667
504610,1592,758,0.08989139628667224,47.61306532663316,0.7694804484637199
518743,1583,1057,0.08938321628253905,66.77195198989261,1.0791095093228633
474478,1577,1232,0.08904442961311691,78.12301838934687,1.2625554522310543
516923,1573,1065,0.08881857183350217,67.7050222504768,1.0941889695012204
481578,1572,1178,0.08876210738859847,74.93638676844783,1.2110559171367141
339273,1571,837,0.08870564294369478,53.27816677275621,0.8610348310990434
449455,1557,716,0.08791514071504314,45.98587026332691,0.7431831542554752
426928,1547,804,0.08735049626600626,51.9715578539108,0.8399185679485283
463143,1547,707,0.08735049626600626,45.70135746606335,0.7385851088801112
481100,1537,751,0.08678585181696936,48.86141834743006,0.7896552310721087
527805,1531,845,0.08644706514754724,55.19268451992162,0.8919755815962929
441093,1488,1033,0.08401909401668863,69.42204301075269,1.12193794755115
435535,1470,854,0.08300273400842224,58.0952380952381,0.9388840973892296
524768,1463,488,0.08260748289409642,33.35611756664388,0.5390722090273088
480980,1462,905,0.08255101844919273,61.90150478796169,1.0003976290553198
527987,1456,777,0.0822122317797706,53.36538461538461,0.8624443690945357
511870,1443,972,0.08147819399602264,67.35966735966737,1.0886076477687057
443030,1433,891,0.08091354954698576,62.17725052337752,1.004853988894665
474468,1428,1028,0.08063122732246732,71.98879551820728,1.1634195420879072
474479,1414,1069,0.07984072509381568,75.6011315417256,1.2217989369936937
415332,1408,906,0.07950193842439354,64.3465909090909,1.039912958558092
413434,1404,824,0.07927608064477878,58.68945868945868,0.9484873675460759
433067,1361,906,0.07684810951392018,66.5686994856723,1.0758247212709724
522205,1360,126,0.07679164506901649,9.264705882352942,0.14972802083485423
540108,1357,677,0.07662225173430542,49.8894620486367,0.8062695683935559
483470,1353,1056,0.07639639395469067,78.04878048780488,1.2613556846172775
502327,1352,736,0.07633992950978699,54.437869822485204,0.8797769309127904
493099,1347,766,0.07605760728526853,56.86711210096511,0.919036206177854
405990,1340,911,0.07566235617094272,67.98507462686567,1.0987149294808751
330291,1339,875,0.07560589172603903,65.34727408513817,1.056085119157133
527026,1323,121,0.07470246060758001,9.145880574452004,0.1478076708093895
